enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,Xgrp
21563.0,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,36.0,0.0,train
25114.0,city_102,0.804,,No relevant experience,,Masters,STEM,6,10/49,Pvt Ltd,1,17.0,0.0,train
26002.0,city_16,0.91,Male,No relevant experience,Full time course,Graduate,STEM,2,,,never,80.0,1.0,train
8528.0,city_160,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,>20,50-99,Public Sector,>4,108.0,0.0,train
6141.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,45.0,0.0,train
27667.0,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,5,,,never,77.0,0.0,train
2821.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8.0,0.0,train
21216.0,city_173,0.878,,No relevant experience,no_enrollment,Graduate,STEM,5,,,1,28.0,0.0,train
25495.0,city_142,0.727,Female,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,37.0,0.0,train
20791.0,city_16,0.91,,No relevant experience,Full time course,Graduate,STEM,2,,,2,108.0,1.0,train
28015.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,162.0,0.0,train
10685.0,city_73,0.754,,Has relevant experience,Full time course,High School,,9,,,>4,41.0,0.0,train
405.0,city_165,0.903,Male,Has relevant experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,4.0,0.0,train
13891.0,city_71,0.884,Female,No relevant experience,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41.0,0.0,train
33050.0,city_165,0.903,,Has relevant experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12.0,0.0,train
399.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,190.0,0.0,train
8202.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,29.0,1.0,train
8751.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,1,11.0,0.0,train
20744.0,city_103,0.92,Male,No relevant experience,Full time course,High School,,3,10000+,Pvt Ltd,1,30.0,0.0,train
25380.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,13,100-500,,>4,39.0,0.0,train
24617.0,city_102,0.804,Male,Has relevant experience,Full time course,High School,,9,,,1,16.0,0.0,train
12509.0,city_114,0.926,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,5.0,0.0,train
25473.0,city_26,0.698,Male,No relevant experience,Full time course,High School,,8,,,never,39.0,0.0,train
13083.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,29.0,0.0,train
12454.0,city_21,0.624,,Has relevant experience,Full time course,Masters,STEM,4,50-99,NGO,2,210.0,0.0,train
3500.0,city_103,0.92,Other,No relevant experience,Part time course,High School,,6,50-99,Funded Startup,1,54.0,0.0,train
15922.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,44.0,0.0,train
6685.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,,,>4,47.0,0.0,train
28838.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74.0,0.0,train
24082.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,1,8.0,1.0,train
24846.0,city_21,0.624,,No relevant experience,Full time course,Graduate,STEM,7,,,never,20.0,1.0,train
1020.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162.0,0.0,train
6189.0,city_36,0.893,,No relevant experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110.0,0.0,train
16994.0,city_46,0.762,Other,Has relevant experience,Part time course,High School,,3,10/49,Pvt Ltd,1,262.0,0.0,train
13135.0,city_138,0.836,Male,Has relevant experience,no_enrollment,Masters,STEM,14,,,1,6.0,0.0,train
14578.0,city_64,0.6659999999999999,Male,Has relevant experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,19.0,1.0,train
20732.0,city_64,0.6659999999999999,Other,No relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23.0,1.0,train
16496.0,city_21,0.624,Male,No relevant experience,,Graduate,STEM,<1,,,1,107.0,1.0,train
16537.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,,>4,134.0,0.0,train
17358.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,1,40.0,0.0,train
21933.0,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11.0,0.0,train
7342.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,,,3,102.0,0.0,train
5630.0,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,2,,,never,100.0,0.0,train
24152.0,city_83,0.923,Male,No relevant experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30.0,0.0,train
17762.0,city_103,0.92,,No relevant experience,no_enrollment,High School,,5,,,1,20.0,1.0,train
4310.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4.0,0.0,train
5142.0,city_16,0.91,,No relevant experience,no_enrollment,Primary School,,5,,,never,15.0,0.0,train
22319.0,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,<1,,,1,14.0,1.0,train
30912.0,city_83,0.923,Male,No relevant experience,no_enrollment,Primary School,,1,,Pvt Ltd,never,103.0,0.0,train
20976.0,city_160,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40.0,0.0,train
13150.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27.0,0.0,train
12206.0,city_114,0.926,Male,No relevant experience,no_enrollment,High School,,10,100-500,Pvt Ltd,>4,46.0,0.0,train
9407.0,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,,7,50-99,Pvt Ltd,>4,110.0,0.0,train
13152.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96.0,0.0,train
1069.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57.0,0.0,train
25418.0,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,6,,,1,240.0,0.0,train
22689.0,city_98,0.949,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42.0,0.0,train
5104.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,7,,,1,16.0,1.0,train
13994.0,city_12,0.64,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40.0,1.0,train
27064.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94.0,0.0,train
14598.0,city_37,0.794,,No relevant experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160.0,0.0,train
9571.0,city_173,0.878,Male,No relevant experience,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,25.0,0.0,train
30854.0,city_43,0.516,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11.0,0.0,train
25290.0,city_173,0.878,,Has relevant experience,no_enrollment,High School,,<1,100-500,Pvt Ltd,1,29.0,0.0,train
29640.0,city_90,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,,,1,23.0,0.0,train
17519.0,city_142,0.727,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,113.0,0.0,train
12111.0,city_73,0.754,,Has relevant experience,no_enrollment,Graduate,STEM,15,,,2,56.0,0.0,train
6085.0,city_104,0.924,Male,No relevant experience,Full time course,Graduate,STEM,2,,,1,39.0,1.0,train
27277.0,city_103,0.92,,No relevant experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20.0,0.0,train
31692.0,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40.0,0.0,train
6052.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56.0,0.0,train
18161.0,city_145,0.555,,No relevant experience,Full time course,Graduate,STEM,4,,,1,106.0,0.0,train
12934.0,city_114,0.926,Male,Has relevant experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64.0,0.0,train
30400.0,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51.0,0.0,train
26419.0,city_67,0.855,Female,Has relevant experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41.0,0.0,train
4188.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,150.0,0.0,train
12117.0,city_74,0.579,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,320.0,0.0,train
28847.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,7,,,never,20.0,0.0,train
30472.0,city_21,0.624,Male,No relevant experience,Full time course,,,4,1000-4999,Pvt Ltd,1,9.0,1.0,train
32534.0,city_102,0.804,Male,Has relevant experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74.0,0.0,train
22395.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,3,,Public Sector,1,129.0,1.0,train
4876.0,city_67,0.855,Female,Has relevant experience,no_enrollment,Masters,STEM,10,,,1,42.0,0.0,train
25182.0,city_61,0.913,,No relevant experience,no_enrollment,High School,,2,100-500,Pvt Ltd,never,58.0,0.0,train
26135.0,city_103,0.92,Male,No relevant experience,Full time course,High School,,3,,,1,126.0,1.0,train
7517.0,city_103,0.92,,No relevant experience,no_enrollment,High School,,4,,,1,45.0,1.0,train
2793.0,city_83,0.923,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,166.0,0.0,train
25174.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110.0,0.0,train
5593.0,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,>20,,,1,37.0,0.0,train
14003.0,city_102,0.804,Female,Has relevant experience,Part time course,Graduate,STEM,2,,,1,95.0,1.0,train
33057.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,29.0,1.0,train
30484.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31.0,0.0,train
14688.0,city_116,0.743,Male,No relevant experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97.0,0.0,train
25459.0,city_114,0.926,Male,No relevant experience,no_enrollment,Primary School,,3,,,never,16.0,0.0,train
23657.0,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,,4,,,never,14.0,0.0,train
20322.0,city_102,0.804,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206.0,0.0,train
22194.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,2,10/49,Funded Startup,1,204.0,0.0,train
31401.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116.0,0.0,train
14914.0,city_102,0.804,,Has relevant experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161.0,0.0,train
20376.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,25.0,1.0,train
27530.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94.0,0.0,train
24701.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16.0,0.0,train
6790.0,city_90,0.698,Male,Has relevant experience,Full time course,Masters,STEM,15,,,1,100.0,0.0,train
10102.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107.0,0.0,train
10338.0,city_157,0.769,Male,Has relevant experience,Part time course,Masters,STEM,11,,,1,17.0,0.0,train
15701.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140.0,0.0,train
21218.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75.0,0.0,train
1586.0,city_75,0.939,,Has relevant experience,no_enrollment,High School,,6,,,1,59.0,0.0,train
9189.0,city_23,0.899,,Has relevant experience,no_enrollment,High School,,6,50-99,,1,146.0,0.0,train
13788.0,city_93,0.865,,No relevant experience,no_enrollment,,,3,,,never,302.0,0.0,train
10752.0,city_67,0.855,Female,Has relevant experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42.0,1.0,train
28406.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,No Major,14,,Pvt Ltd,1,131.0,0.0,train
26320.0,city_94,0.698,,Has relevant experience,Part time course,High School,,9,,,4,74.0,0.0,train
17460.0,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22.0,0.0,train
18657.0,city_102,0.804,,No relevant experience,no_enrollment,Graduate,STEM,3,,,never,53.0,1.0,train
9384.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143.0,0.0,train
4269.0,city_67,0.855,Female,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72.0,0.0,train
14935.0,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,,11,500-999,Pvt Ltd,1,7.0,0.0,train
28033.0,city_136,0.897,Male,No relevant experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182.0,0.0,train
1568.0,city_99,0.915,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50.0,0.0,train
15465.0,city_100,0.887,Male,Has relevant experience,no_enrollment,High School,,2,50-99,Public Sector,1,82.0,0.0,train
26233.0,city_16,0.91,Male,Has relevant experience,,Graduate,STEM,2,10000+,Pvt Ltd,1,58.0,0.0,train
24729.0,city_104,0.924,,Has relevant experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,94.0,0.0,train
29440.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,<10,,2,60.0,1.0,train
32652.0,city_65,0.802,Male,Has relevant experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124.0,0.0,train
28556.0,city_149,0.6890000000000001,,No relevant experience,no_enrollment,Primary School,,2,,,2,46.0,0.0,train
12875.0,city_152,0.698,Male,No relevant experience,Full time course,Masters,STEM,3,,NGO,2,57.0,1.0,train
21078.0,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17.0,0.0,train
30331.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101.0,0.0,train
5899.0,city_150,0.698,Male,No relevant experience,no_enrollment,Primary School,,3,,Pvt Ltd,never,31.0,0.0,train
22787.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,1,36.0,0.0,train
27435.0,city_36,0.893,Male,Has relevant experience,Part time course,Graduate,STEM,15,,,4,198.0,0.0,train
2855.0,city_16,0.91,Male,No relevant experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31.0,0.0,train
18385.0,city_11,0.55,,Has relevant experience,,Masters,STEM,9,50-99,Pvt Ltd,1,12.0,0.0,train
27866.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31.0,0.0,train
7328.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,,,>4,26.0,1.0,train
24807.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55.0,0.0,train
27113.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,,,>4,8.0,1.0,train
6008.0,city_16,0.91,Male,Has relevant experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,38.0,0.0,train
760.0,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,Humanities,16,,,2,8.0,0.0,train
2990.0,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32.0,1.0,train
28229.0,city_40,0.7759999999999999,Male,Has relevant experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51.0,0.0,train
4162.0,city_102,0.804,Male,Has relevant experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22.0,0.0,train
27326.0,city_114,0.926,Male,Has relevant experience,Full time course,High School,,7,,,1,17.0,0.0,train
604.0,city_16,0.91,Male,No relevant experience,,,,3,,,never,24.0,0.0,train
2194.0,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,19.0,0.0,train
21564.0,city_21,0.624,Male,Has relevant experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46.0,1.0,train
17432.0,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15.0,0.0,train
13952.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,23.0,1.0,train
1988.0,city_36,0.893,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38.0,0.0,train
23691.0,city_21,0.624,,No relevant experience,Full time course,Masters,STEM,4,,,never,46.0,1.0,train
10481.0,city_102,0.804,,No relevant experience,Full time course,Graduate,Business Degree,<1,,,never,214.0,0.0,train
8540.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52.0,0.0,train
8806.0,city_103,0.92,Female,No relevant experience,no_enrollment,Graduate,STEM,<1,,,never,22.0,1.0,train
15468.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65.0,0.0,train
32747.0,city_160,0.92,,Has relevant experience,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64.0,0.0,train
1297.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86.0,0.0,train
4075.0,city_100,0.887,Male,No relevant experience,Full time course,Graduate,STEM,4,,,1,52.0,1.0,train
12772.0,city_136,0.897,,Has relevant experience,no_enrollment,Masters,STEM,14,,,>4,21.0,0.0,train
22517.0,city_114,0.926,Male,No relevant experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86.0,0.0,train
26388.0,city_136,0.897,Male,No relevant experience,Full time course,Masters,STEM,5,,,4,288.0,1.0,train
30676.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,53.0,0.0,train
18376.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,50-99,,1,60.0,0.0,train
10970.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,18,,,>4,178.0,0.0,train
29961.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166.0,0.0,train
5136.0,city_104,0.924,Male,Has relevant experience,no_enrollment,Phd,Humanities,>20,,,1,62.0,0.0,train
20369.0,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,7,10000+,,1,35.0,0.0,train
23505.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,106.0,0.0,train
11751.0,city_138,0.836,Male,No relevant experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58.0,0.0,train
12038.0,city_90,0.698,Male,Has relevant experience,Full time course,Masters,,,,,,44.0,1.0,train
28590.0,city_16,0.91,Male,Has relevant experience,,Masters,STEM,6,50-99,Funded Startup,1,72.0,0.0,train
32699.0,city_103,0.92,,Has relevant experience,no_enrollment,High School,,18,10000+,Pvt Ltd,1,80.0,0.0,train
10370.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166.0,0.0,train
4095.0,city_10,0.895,,Has relevant experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,25.0,0.0,train
5340.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109.0,0.0,train
9217.0,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37.0,0.0,train
15294.0,city_11,0.55,,No relevant experience,Full time course,Graduate,STEM,4,,,never,55.0,1.0,train
23901.0,city_103,0.92,Male,No relevant experience,,,,3,,,never,32.0,0.0,train
5673.0,city_45,0.89,Male,No relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51.0,0.0,train
